track_id,min_rank,streams,isrc,artist_id,release_date,explicit,danceability,duration_ms,energy,loudness,speechiness,instrumentalness,liveness,valence,tempo,label,rep_ctry,genre
6vN77lE9LK6HP2DewaN6HZ,93,4452,USUM71806749,5f7VJjfbwm532GiveGC0ZK,2018-05-18,1,0.964,142273,0.346,-9.309,0.53,0,0.108,0.562,119.958,UMG,US,HipHop & Rap
6vnfObZ4Ys70SBAtti1xZ9,97,5713,USSM11806672,0Y5tJX1MQlPlqiwlOH1tJY,2018-08-03,1,0.81,209116,0.582,-5.098,0.125,0.0068,0.207,0.503,95.004,SONY,US,HipHop & Rap
6VnJonykW82DXPGmrdtiVo,105,3999,DEQ121750658,75ctWsRuGXmxMxnFPkuEwA,2018-03-23,1,0.872,204109,0.726,-4.79,0.21,0,0.0901,0.519,133.994,INDEP,DE,HipHop & Rap
6vNTFrj2KkZNJ9QSYpzPu1,78,5358,DEQ121753737,39KEQQAG9JhIt71g9NEVhh,2018-03-30,1,0.811,194938,0.69,-4.451,0.247,0,0.101,0.518,100.073,INDEP,DE,HipHop & Rap
6VpQdig9pdpTSIFItgkJV5,66,4516,USSM11710323,4nDoRrQiYLoBzwC5BhVJzF,2017-12-17,0,0.643,227088,0.709,-4.343,0.0733,4e-04,0.115,0.264,129.961,SONY,US,Pop
6vQkI9C45TiTe1ZcVBzC6H,84,3678,GBKPL1782173,27eEve8Mu7Zv8DGDIz4peE,2018-03-09,0,0.707,212112,0.594,-5.753,0.0505,0,0.176,0.591,93.963,INDEP,GB,Pop
6vqwNBT87x37nNvfmuNTaJ,7,26569,DEUM71901823,10XY9PZCJKzUFzZOdtlQLU,2019-05-10,1,0.612,218359,0.625,-8.055,0.59,6.27e-06,0.102,0.352,137.29,UMG,DE,HipHop & Rap
6VrCmhRBFnuGKmtNfk4jDs,52,6876,TCADL1806966,64KEffDW9EtZ1y2vBYgq8T,2018-01-12,0,0.546,177600,0.822,-4.483,0.151,0,0.742,0.615,150.06,INDEP,TC,Pop
6VRghJeP6I0w1KxkdWFfIh,7,15463,USUM71700626,53XhwfbYqKCa1cC15pYq2q,2017-01-31,0,0.77,203782,0.787,-4.402,0.113,0,0.108,0.699,125.013,UMG,US,Rock
6VRwEqn7BvsN0dChfDrMAf,192,4126,QMEU31821969,7gZfnEnfiaHzxARJ2LeXrf,2018-11-27,1,0.745,136032,0.715,-3.368,0.245,0,0.182,0.342,94.513,UMG,US,HipHop & Rap
6VSaNvPPagk4U5Skxp6XfV,192,3765,FR8JU1900010,3NH8t45zOTqzlZgBvZRjvB,2019-03-22,1,0.777,247161,0.698,-7.706,0.0704,0,0.0908,0.119,119.963,INDEP,FR,HipHop & Rap
6vsV4D8BM6PioRr1UOx0n2,108,4553,USUM71810049,6qqNVTkY8uBg9cP3Jd7DAH,2018-07-18,0,0.697,180567,0.552,-10.271,0.196,0.127,0.147,0.278,75.235,UMG,US,Rock
6vSwxzO2Qf4BinHSXRwZJe,163,3287,GBAHS1400096,6eUKZXaKkcviH0Ku9w2n3V,2013-06-01,0,0.53,241347,0.346,-10.497,0.0376,0,0.105,0.359,121.876,WARNER,GB,Pop
6vxU64pcIuQ38O015Zy4qj,185,5103,USAT22001357,4O15NlyKLIASxsJ0PrXPfz,2020-03-06,1,0.929,213885,0.563,-7.428,0.49,0,0.244,0.353,129.957,WARNER,US,HipHop & Rap
6VzIzmyK7y82K6Q4eobQQ2,173,3002,DEA621800210,2gIGkRqCo4NK2PUCI8u4aQ,2018-04-06,1,0.612,153057,0.551,-7.335,0.238,0,0.0935,0.764,179.901,WARNER,DE,Pop
6W0irBJK5wjqpooTwqUtOr,129,3820,ATR211010107,6h3cTiy3fjPf9moXgQIWeX,2010-12-17,0,0.242,71947,0.124,-21.128,0.0396,0.876,0.118,0.0714,54.478,INDEP,AT,Soundtrack
6w1irq9ETctdDxmHxUxpGT,184,2867,USAT21801048,0jnsk9HBra6NMjO2oANoPY,2018-03-30,0,0.657,198111,0.862,-4.205,0.116,0.0027,0.209,0.55,112.96,WARNER,US,HipHop & Rap
6W4f0lzPGSIKsbTRhNk8VI,147,4170,USQX91802365,2kCcBybjl3SAtIcwdWpUe3,2018-11-01,1,0.399,192760,0.591,-8.792,0.052,0.0616,0.446,0.175,79.892,SONY,US,HipHop & Rap
6W7TGPPiDnQ1oN3vsm3UW0,162,3078,DEF911700014,5P4P6G0pubLi65R3zRnSCf,2017-06-23,0,0.627,206304,0.613,-5.95,0.0755,0,0.113,0.571,105.002,SONY,DE,Pop
6WbADFqMvR8N5u0BvtsWQE,3,21554,SE5R71700101,1vCWHaC5f2uS3yhpwWbIA6,2017-08-10,1,0.652,181673,0.855,-4.832,0.0441,0,0.0404,0.279,134.009,UMG,SE,Electronic & Dance
6WBTeFDEfAJbaSUUc1V1xQ,72,7044,USUM71803548,7n2wHs1TKAczGzO7Dd2rGr,2018-05-25,0,0.736,201200,0.738,-6.782,0.358,0,0.107,0.404,105.008,UMG,US,Pop
6WgfIzuv2fdPatsdx6e1jW,137,3347,DEUM71803095,1aS5tqEs9ci5P9KD9tZWa6,2018-07-27,1,0.502,288000,0.427,-15.807,0.327,0.0063,0.119,0.412,139.881,UMG,DE,HipHop & Rap
6wGhLzq97DAzDrgOLit3kD,26,12949,DEQ021802102,6gto7HVNhu4ARE3P3g8Y5Y,2018-08-10,1,0.538,208216,0.7,-6.23,0.255,0,0.133,0.166,75.933,INDEP,DE,HipHop & Rap
6wHRm1KR8pzVDPdmR6Qovj,75,6525,DETX91500279,1aS5tqEs9ci5P9KD9tZWa6,2016-09-09,1,0.643,184996,0.67,-7.074,0.0538,0.0016,0.292,0.321,104.906,UMG,DE,HipHop & Rap
6wJpURorueVdRIgMoTdUpj,70,8905,DEYA12000004,4SZSRsSh4xJx9o5V1uDE1o,2020-02-21,0,0.844,181672,0.752,-6.934,0.0709,0.0568,0.12,0.277,127.021,SONY,DE,HipHop & Rap
6wJYhPfqk3KGhHRG76WzOh,105,6478,USUM72001714,5zctI4wO9XSKS8XwcnqEHk,2020-02-07,1,0.774,162547,0.554,-7.909,0.0383,0,0.132,0.349,99.034,UMG,US,HipHop & Rap
6WkbQW89dlU7z6Tr99P0nl,7,23381,DEUM71806503,3CJKkU0XuElRT1z8rEtIYg,2018-11-23,1,0.816,162240,0.518,-7.911,0.245,2.86e-06,0.337,0.328,78.005,UMG,DE,HipHop & Rap
6wkiJAUo9kjB0Mkn8IyA7S,85,4138,ATAB11800001,4EXVZI73RObbQTd4vSmwyS,2018-02-21,0,0.803,187887,0.602,-6.606,0.0548,0,0.143,0.799,96.981,INDEP,AT,Pop
6wlrwSymAy10iF5Kwe159C,73,3726,DEN061700923,6Rmg5JiRphFMlhkwGNl9Fu,2017-11-27,0,0.821,187000,0.656,-5.622,0.0432,1e-04,0.142,0.704,116.864,INDEP,DE,Pop
6wLwtK3mkAq0zWPpV6QVbF,24,11592,DEQ121854900,5pVRwX5ZQR7hfJ18w8ZYkl,2018-04-13,1,0.713,247197,0.515,-6.829,0.24,0.001,0.136,0.0792,168.045,INDEP,DE,HipHop & Rap
6wo37KVqFJhtuxPTpLCcfe,25,13852,USQX91901353,69GGBxA162lTqCwzJG5jLp,2019-07-24,0,0.294,209893,0.505,-8.106,0.042,0,0.0977,0.357,85.332,SONY,US,Electronic & Dance
6woeVu3fVMflqen1t4N6pg,38,11532,USSM11904830,7jVv8c5Fj3E9VhNjxT4snq,2019-07-24,0,0.89,114133,0.513,-5.996,0.154,0,0.102,0.61,136.02,SONY,US,Rock
6wqKY0d4HH7TabNzIth2YF,132,5677,DECE71900116,5p7mWeX4RlvqBCxylfiXdE,2019-04-19,0,0.344,51104,0.254,-13.127,0.0334,0.822,0.494,0.0391,70.935,UMG,DE,HipHop & Rap
6WrI0LAC5M1Rw2MnX2ZvEg,9,21687,GBAHT1901121,6M2wZ9GZgrQXHCFfjv46we,2019-10-31,0,0.794,183290,0.793,-4.521,0.0842,0,0.0952,0.677,123.941,UMG,GB,Pop
6WToDfqIH6mO6lDXGyRu54,75,7047,DEUM71806281,23xqmJEN3oVxwzqtNIyR5m,2018-09-21,0,0.678,208971,0.678,-7.327,0.0321,0,0.0916,0.546,98.204,UMG,DE,Rock
6WusSsncC0Oo9sFHKwQii6,72,8538,DEQ021803485,18ISxWwWjV6rPLoVCXf1dz,2018-08-17,0,0.694,192941,0.688,-5.923,0.0577,0.0929,0.124,0.517,76.476,INDEP,DE,HipHop & Rap
6wV12xIUb8oFY7lBy4KuQe,140,2064,USQX91602389,5338fdSzGNOFD4cxAxDTeq,2017-02-10,0,0.737,212564,0.729,-6.817,0.0354,0,0.077,0.436,111.937,SONY,US,Pop
6wVN8Gw8liS7Quu48pXLHS,181,2956,DEQ121750652,75ctWsRuGXmxMxnFPkuEwA,2018-03-23,1,0.759,230400,0.664,-7.799,0.0448,1.76e-06,0.102,0.0767,99.993,INDEP,DE,HipHop & Rap
6Ww0J5EFjiPxkgZpEkRQVN,99,4934,USUM71713420,7dGJo4pcD2V6oG8kP0tJRR,2017-12-15,1,0.708,264173,0.729,-4.621,0.188,0,0.0692,0.644,79.024,UMG,US,HipHop & Rap
6wWaVoUOzLQJHd3bWAUpdZ,197,3051,USUG11801946,5f7VJjfbwm532GiveGC0ZK,2018-10-05,1,0.753,194732,0.686,-5.415,0.284,0,0.193,0.886,132.055,UMG,US,HipHop & Rap
6wWI8oOh88HM5sRb6JukLW,29,12933,DEFZ71800005,3c96G4d2lUOxhomM2mby5S,2018-09-28,1,0.633,213703,0.843,-4.267,0.448,0,0.261,0.762,180.139,SONY,DE,HipHop & Rap
6X0pg9AHaLYLq8Cy5j8Suz,5,15890,DEQ121753735,39KEQQAG9JhIt71g9NEVhh,2017-12-27,1,0.768,190320,0.943,-2.875,0.127,1.04e-06,0.115,0.822,125.139,INDEP,DE,HipHop & Rap
6X29iaaazwho3ab7GNue5r,59,10573,USUM71900768,6qqNVTkY8uBg9cP3Jd7DAH,2019-03-29,0,0.735,173202,0.235,-13.239,0.315,0.006,0.107,0.462,62.446,UMG,US,Rock
6x4tKaOzfNJpEJHySoiJcs,130,4690,DEH259900010,46lnlnlU0dXTDpoAUmH6Qx,1999-07-19,0,0.622,220293,0.807,-6.752,0.408,0,0.306,0.892,174.06,SONY,DE,Electronic & Dance
6X5zsgjDlssIkv0sVYZgx1,84,7099,DEUM71900532,6wWVKhxIU2cEi0K81v7HvP,2019-05-17,0,0.612,251659,0.96,-4.547,0.091,1e-04,0.0846,0.302,141.042,UMG,DE,Rock
6X6SdJzxyw7GzxwP2fr9WV,124,3874,GBAHS1800455,4ScCswdRlyA23odg9thgIO,2018-08-17,0,0.74,218868,0.669,-5.199,0.0373,0,0.184,0.536,122.007,WARNER,GB,Pop
6xcJyGpfZbuuiequtnlKt4,67,8170,USSM11704799,0Y5tJX1MQlPlqiwlOH1tJY,2018-08-02,0,0.764,190557,0.628,-5.851,0.0503,0,0.114,0.196,140.963,SONY,US,HipHop & Rap
6xcTFm8BWZGJeniXol3qMJ,156,5463,DELV41801784,4lDiJcOJ2GLCK6p9q5BgfK,2019-05-24,0,0.466,190745,0.578,-8.67,0.317,6.67e-06,0.111,0.335,77.19,WARNER,DE,HipHop & Rap
6XddLa3bdlJJQC6sImufdH,152,3728,USRC11702936,0NIIxcxNHmOoyBx03SfTCD,2018-04-13,1,0.767,188880,0.669,-4.508,0.211,0,0.0867,0.72,99.933,SONY,US,Pop
6XFoohFV6lU0J6n0g8VfdZ,79,3790,DETX91500680,4WZGDpNwrC0vNQyl9QzF7d,2017-09-03,1,0.673,269613,0.623,-6.153,0.373,0,0.14,0.191,149.815,UMG,DE,HipHop & Rap
6XGddj522FQRHXEhBtjiJu,128,2502,GBAYE1700162,3AA28KZvwAUcZuOKwyblJQ,2017-04-28,0,0.64,272667,0.864,-4.909,0.0869,1.55e-06,0.136,0.497,105.107,WARNER,GB,Rock
6XHVuErjQ4XNm6nDPVCxVX,130,5597,USRC11901583,7bXgB6jMjp9ATFy66eO08Z,2019-06-28,1,0.698,260640,0.454,-6.756,0.151,0,0.155,0.137,92.932,SONY,US,Pop
6XjEOPgbgHKcaHcunEHSJJ,3,29516,DEXJ21800007,4VuARVJiWGsH2msKTdsKdQ,2018-09-21,1,0.815,167627,0.828,-3.559,0.232,0,0.314,0.311,139.972,UMG,DE,HipHop & Rap
6XjhXMNeN3VQTOstpxHy5L,139,5172,ATWF51900102,3r5Kc95Oz8lDc8BL9ChO7n,2020-05-01,0,0.783,182062,0.346,-9.606,0.125,0,0.134,0.184,91.052,INDEP,AT,Pop
6XkEw1h2Hq4fGnSm0JuSIs,131,4633,GBHMU1800090,3e7awlrlDSwF3iM0WBjGMp,2018-11-16,0,0.677,199213,0.542,-7.01,0.341,0,0.213,0.46,123.751,SONY,GB,Pop
6xLba3W4mpyzI2TaI9UkTi,170,2026,DEA621700836,5y9wg9qkGBl0n9v9RzaPKu,2017-07-07,1,0.781,249587,0.694,-8.82,0.0748,4.1e-06,0.336,0.327,108.017,WARNER,DE,HipHop & Rap
6XlSyYFTU1nodeWwwzVgTV,111,4312,USSM11804437,2RdwBSPQiwcmiDo9kixcl8,2018-05-18,0,0.831,202853,0.713,-3.646,0.094,0,0.0572,0.69,132.109,SONY,US,Pop
6xMbMm4QBBBOts828PHONm,11,17777,DEFZ71800002,3c96G4d2lUOxhomM2mby5S,2018-07-20,1,0.693,244427,0.778,-4.462,0.143,0,0.102,0.575,91.705,SONY,DE,HipHop & Rap
6xMBPfgaEQKshwp7oYrtP4,7,28186,DECE72000068,07SFzTMeYf5P8Rd32a9Zzw,2020-03-27,1,0.874,199645,0.435,-8.69,0.402,0,0.143,0.609,122.061,UMG,DE,HipHop & Rap
6xmlAoOTgxqsNLngLbigRl,189,3804,ATR211409641,2Pbky4Ed3FkDvfgZnqfg5C,2014-06-01,0,0.642,150125,0.926,-6.983,0.0562,4.08e-06,0.0386,0.914,92.017,INDEP,AT,Pop
6XOYVSmNDjKUNMXooU4s4z,52,5982,USUM71703399,5Pwc4xIPtQLFEnJriah9YJ,2017-04-28,0,0.71,223190,0.73,-4.001,0.0607,0,0.139,0.48,99.986,UMG,US,Pop
6xpGDY3ZWwjWaysuj5a9TD,176,5041,DELV41900453,5ISjkNS17JpCwiFtW80lpV,2019-09-20,0,0.851,162683,0.798,-4.161,0.148,0,0.118,0.754,97.015,WARNER,DE,Pop
6XqvFyJGdUD5IWee02ARKU,112,5256,GBUM71806109,1HBjj22wzbscIZ9sEb5dyf,2018-11-09,0,0.652,193377,0.898,-4.481,0.0361,0,0.073,0.472,114.043,UMG,GB,Electronic & Dance
6XrWIKoIwqomse4ZmBnjQd,190,2539,AUWA01700192,7ASucWaI33cepJbo74Hlo0,2017-09-29,0,0.701,210455,0.605,-6.024,0.0297,0,0.0753,0.505,106.968,WARNER,AU,Rock
6xRWoYwfwIKnT8bQGzKbxR,103,6305,USUM71922073,5K4W6rqBFWDnAN6FQUkS6x,2019-10-25,0,0.649,203141,0.634,-4.394,0.0254,0,0.195,0.221,105.051,UMG,US,HipHop & Rap
6Xt6kg1kGrZCi4gJhijxeT,67,7580,DEWS21800020,08ao8gzTHBtNf5Laf9jjwR,2019-02-01,1,0.865,130573,0.571,-8.394,0.227,0,0.0878,0.377,104.997,SONY,DE,HipHop & Rap
6xtcFXSo8H9BZN637BMVKS,16,14746,GBAHS1800674,5CCwRZC6euC8Odo6y9X8jr,2018-09-21,0,0.531,190000,0.854,-3.149,0.198,0,0.0773,0.456,94.419,WARNER,GB,Pop
6xtQ23d8GEXgcxyUKPtwc5,124,3363,USWB10002406,6XyY86QOPPrYVGvF9ch6wz,2000-10-24,0,0.636,183973,0.884,-4.743,0.0584,0,0.253,0.446,109.16,WARNER,US,Rock
6xTU6B6nFwKKTSZ9ySXS80,6,15976,SEBGA1800417,23fqKkggKUBHNkbKtXEls4,2017-11-03,0,0.689,217293,0.505,-6.389,0.0933,0,0.138,0.312,99.017,SONY,SE,Electronic & Dance
6xUAxtCyjwnLCzXIT81DSA,133,2884,DEW921401093,3utZ2yeQk0Z3BCOBWP7Vlu,2017-09-08,0,0.395,276023,0.645,-10.043,0.342,0.0048,0.275,0.439,172.818,INDEP,DE,HipHop & Rap
6XV9MCPHNy5O5JrIVPuoeE,50,9261,ATCI61900031,355ClqG0dW1RFLQ2kXloTp,2019-08-16,0,0.628,219653,0.585,-6.122,0.0329,0,0.107,0.644,109.239,SONY,AT,Pop
6xwI9R3ZHT9nWtSYvffYQm,2,47165,DEKF21900170,18ISxWwWjV6rPLoVCXf1dz,2019-05-24,1,0.821,167217,0.767,-4.934,0.275,0.0043,0.117,0.698,159.959,SONY,DE,HipHop & Rap
6xWZtGNpEbnPdXqLZhBiv0,138,6574,GBBPP1854664,4NkLjsRsFnuPu9B4zqzBqq,2018-10-16,0,0.42,230613,0.447,-7.555,0.0375,0.0156,0.202,0.216,78.775,INDEP,GB,Pop
6xxUviDRD7QLKm8vM8WROl,86,5478,DECE71800007,07SFzTMeYf5P8Rd32a9Zzw,2018-09-28,0,0.514,176370,0.872,-5.892,0.306,1e-04,0.11,0.578,93.298,UMG,DE,HipHop & Rap
6XXYdF6pJR1K3wKvuxmu7n,51,10899,USUM71924084,0C8ZW7ezQVs4URX5aX7Kqx,2020-02-21,0,0.722,226003,0.806,-6.646,0.0429,5e-04,0.0823,0.417,99.971,UMG,US,Pop
6xy6jNeNTYwjnKTDzMyHw2,58,5070,USIR29400443,7t0rwkOPGlDPEhaOcVtOt9,1994-10-03,0,0.309,306440,0.649,-8.994,0.035,0.006,0.367,0.313,166.915,UMG,US,Rock
6Xy72HZ9nf2jx48dQuF1mA,143,5655,GBAHS1701111,5CCwRZC6euC8Odo6y9X8jr,2018-11-23,0,0.649,215827,0.743,-6.042,0.0679,0,0.0855,0.344,106.915,WARNER,GB,Pop
6Xyn0CrKfHeAo5eI8I1cDj,184,2039,USUM71707343,0C0XlULifJtAgn6ZNCW2eu,2017-07-28,0,0.461,223067,0.957,-3.306,0.139,0.0038,0.313,0.461,165.092,UMG,US,Rock
6xZ4Q2k2ompmDppyeESIY8,36,10600,USAT22002190,3YQKmKGau1PzlVlkL1iodx,2020-04-09,0,0.754,220051,0.583,-7.34,0.0432,1e-04,0.144,0.77,122.012,WARNER,US,Rock
6y2Kaz9QI01XBKJ8mTb7Pf,18,9750,GBARL1601147,4f9iBmdUOhQWeP7dcAn1pf,2017-02-10,0,0.565,239627,0.745,-7.733,0.31,0,0.147,0.352,170.654,SONY,GB,Pop
6Y7ZEVr7lgO8FKGk2vZ2hi,4,34680,DEQ021912227,5pVRwX5ZQR7hfJ18w8ZYkl,2019-12-20,1,0.733,142232,0.365,-11.893,0.444,0.345,0.105,0.227,88.881,INDEP,DE,HipHop & Rap
6y8hHPSOXJa0WQbzaNMSo8,160,4473,DEQ021801403,5pVRwX5ZQR7hfJ18w8ZYkl,2018-08-17,1,0.937,188400,0.73,-5.04,0.184,1e-04,0.103,0.348,120.007,INDEP,DE,HipHop & Rap
6ya8ejoKgw906Y8LWclqrp,186,3763,USAT21901458,0EeQBlQJFiAfJeVN2vT9s0,2019-02-15,1,0.671,233278,0.833,-5.152,0.395,0,0.0726,0.702,79.351,WARNER,US,HipHop & Rap
6yc377A8qxHIjPUcjGD4ET,79,3111,BEK011600227,73jBynjsVtofjRpdpRAJGk,2017-03-21,0,0.658,190813,0.88,-4.582,0.0845,0,0.235,0.831,90.018,INDEP,BE,Electronic & Dance
6YDafSaQ26Nr1pb7rNQaIC,49,11669,DEUM71901815,4Yttlv9ndGjCDCVLqM7ACq,2019-09-26,1,0.602,227936,0.785,-5.012,0.256,0,0.22,0.376,86.869,UMG,DE,HipHop & Rap
6yDVzSw6ADBAQNgBSkkdw6,136,2544,NLS4U1700005,0uGApGjjFXKwUOAqYBeX7B,2017-07-05,0,0.743,168492,0.688,-5.617,0.0367,2e-04,0.104,0.64,118.007,INDEP,NL,Pop
6YeDjSHCDmJKgU8foiaruL,37,33745,USSM10018231,1Mxqyy3pSjf8kZZL4QVxS0,1994-11-08,0,0.646,154640,0.204,-11.957,0.0566,0,0.312,0.687,140.428,SONY,US,other
6yf3MxEOScNBTYCHOAIiNQ,135,2561,GBUM71702567,4Q6nIcaBED8qUel8bBx6Cr,2017-06-16,0,0.767,165467,0.929,-3.08,0.185,0,0.0921,0.923,121.087,UMG,GB,Electronic & Dance
6yFiHg5RM5zGVrXGIokWlL,180,1967,GB2LD0902588,0FnS2UBQERszgo9dRLNdPT,2016-11-29,0,0.749,134404,0.363,-7.33,0.134,3e-04,0.0965,0.473,74.959,INDEP,GB,Pop
6YH4GanBHEi4oRsqvKFMwv,95,10499,USSM19303181,5IFCkqu9J6xdWeYMk5I889,1993-09-27,0,0.53,300733,0.421,-11.352,0.0305,0,0.057,0.4,150.901,SONY,US,Pop
6yHVyMdC08djbP86mdkP3G,200,4004,DEE861904366,4e0nWw2r4BoQSKPQ2zpU13,2020-01-17,0,0.636,191053,0.699,-4.432,0.0396,0,0.263,0.709,96.962,SONY,DE,Electronic & Dance
6YJdPrH3i2POzu7hdHIRrb,85,15396,USUM71318549,66CXWjxzNUsdJxJ2JdwvnR,2013-01-01,0,0.748,170933,0.777,-5.749,0.136,0,0.284,0.769,95.986,UMG,US,other
6YnbHb1yTtzcDgaRn5XgkZ,130,2478,DEQ121745152,5pVRwX5ZQR7hfJ18w8ZYkl,2017-04-28,1,0.729,254375,0.421,-10.994,0.474,1.5e-06,0.218,0.113,112.931,INDEP,DE,HipHop & Rap
6YnkswUQX2GXOhywMsBDqp,171,5082,USQX92000699,69GGBxA162lTqCwzJG5jLp,2020-02-28,0,0.663,185813,0.846,-4.015,0.0801,0,0.173,0.59,123.995,SONY,US,Electronic & Dance
6Yocr5JJOjupv71R5uhye5,1,46342,DEFZ71800061,4WZGDpNwrC0vNQyl9QzF7d,2018-10-19,0,0.844,251432,0.734,-4.931,0.272,0,0.369,0.537,154.965,SONY,DE,HipHop & Rap
6Yos98e7hbHpp6sQ4kM6EH,85,7278,DECE71900518,0JBdTCGs111JKKYfLqOEBa,2019-09-19,1,0.878,194920,0.576,-8.211,0.148,0,0.192,0.811,150.014,UMG,DE,Pop
6YQlCOZnlFmqeciAh58fDE,95,7641,GBAYE1901251,4gzpq5DPGxSnKTe4SA8HAU,2019-10-24,0,0.503,197533,0.808,-5.051,0.045,0.0016,0.557,0.283,107.975,WARNER,GB,Rock
6yr8GiTHWvFfi4o6Q5ebdT,98,3526,USIR10211066,7dGJo4pcD2V6oG8kP0tJRR,2002-05-26,1,0.551,297893,0.851,-3.277,0.197,0,0.0784,0.1,171.411,UMG,US,HipHop & Rap
6YVpU5vVxezJCYeQUxIkRT,55,5827,USUM71709292,04gDigrS5kc9YWfZHwBETP,2017-08-30,0,0.799,199849,0.597,-5.131,0.0611,5.66e-06,0.1,0.419,110.001,UMG,US,Pop
6yxQYuItvkkjEDGvORwzeD,112,2179,DEY201600127,6dXL3SnQlCGX9LCUAyin6a,2016-12-09,0,0.783,178703,0.649,-5.352,0.0637,0,0.347,0.657,122.991,INDEP,DE,Electronic & Dance
6YZdkObH88npeKrrkb8Ggf,178,1349,USRC11600642,7qG3b048QCHVRO5Pv1T5lw,2016-04-18,0,0.724,200813,0.904,-3.354,0.0966,0,0.226,0.846,90.999,SONY,US,Pop
6YZMvvQUqeDDoBks0att2p,73,7250,DEKF22000086,3r5Kc95Oz8lDc8BL9ChO7n,2020-05-01,0,0.654,171020,0.556,-4.753,0.0435,0,0.417,0.52,153.071,INDEP,DE,Pop
6Z0XvbeGzalpzS7qcAK5mX,155,1874,DEA621700934,5p7mWeX4RlvqBCxylfiXdE,2017-06-02,1,0.82,266643,0.615,-8.274,0.213,0,0.0646,0.876,143.959,WARNER,DE,HipHop & Rap
6z2yQ8MT0VRYcL2AFkfLhG,125,3781,ATR211703011,6doCa6rbEgzAasYge9zXTR,2017-11-24,0,0.639,186733,0.221,-7.828,0.0423,0,0.139,0.607,106.597,INDEP,AT,Pop
6z8H5ovEoLoP85jm6bb0Jv,184,4525,DECE71900848,6NG0bF3tpQuQOixbzFPLIv,2019-11-29,1,0.652,195042,0.631,-5.444,0.0646,0,0.126,0.48,158.927,UMG,DE,HipHop & Rap
6zAiRKvAMlXHxEtyO4yxIO,169,4427,NLRD51859891,47mIJdHORyRerp4os813jD,2019-10-08,0,0.42,197634,0.723,-6.86,0.175,0,0.123,0.288,167.806,INDEP,NL,Soundtrack
6zBdVVksaTQeAzwfszbovz,13,11830,CZN271711111,6Kz7MXIUFMtp5Ts91lagtR,2018-04-06,1,0.835,171080,0.698,-6.52,0.111,1.88e-06,0.382,0.664,105.997,SONY,CZ,Pop
6zBgWdmXjYFGR5HqjSBHru,6,30473,DEKF21901110,18ISxWwWjV6rPLoVCXf1dz,2019-11-29,0,0.802,208107,0.665,-6.891,0.207,1.89e-06,0.0956,0.547,160.051,SONY,DE,HipHop & Rap
6zeeWid2sgw4lap2jV61PZ,44,9629,USRC11803180,6LuN9FCkKOj5PcnpouEgny,2018-10-18,0,0.596,229320,0.552,-10.278,0.097,0.334,0.104,0.112,97.949,SONY,US,Pop
6zEgnpM0qYmHLDnh8WPejL,194,4593,USUM72001730,1vyhD5VmyZ7KMfW5gqLgo5,2020-03-19,0,0.641,157733,0.857,-5.725,0.301,0.0053,0.0695,0.961,122.728,UMG,US,Pop
6ZelF5APDN5r6XnFqcnvWR,45,14389,USUG12000028,6oMuImdp5ZcFhWP0ESe6mG,2020-02-14,1,0.904,224243,0.627,-5.608,0.222,5.68e-06,0.0923,0.236,145.976,UMG,US,HipHop & Rap
6ZEYvUSgON3J5Qe1RYi3Jo,105,7453,SE5R71900202,1vCWHaC5f2uS3yhpwWbIA6,2019-06-06,0,0.461,180000,0.624,-8.034,0.0298,6.97e-06,0.454,0.278,110.003,UMG,SE,Electronic & Dance
6zGPytJiZmFuyVq7RTNO9G,80,8832,USUM72001309,1uNFoZAHBGtllmzznpCI3s,2020-01-28,0,0.824,185419,0.503,-6.94,0.156,1e-04,0.107,0.784,109.397,UMG,US,Pop
6ZIuit0z4eQg77F1RGkp0L,66,6423,USAT21804144,3YQKmKGau1PzlVlkL1iodx,2018-07-11,0,0.731,227365,0.595,-7.734,0.15,8.67e-06,0.248,0.362,140.072,WARNER,US,Rock
6zltHqh8Xjg6Rr6skelFdm,19,19732,DECE71900766,2NJWI8byqTSqDaJRnqJY2z,2019-10-10,1,0.785,160627,0.611,-5.406,0.257,0,0.14,0.571,103.821,UMG,DE,HipHop & Rap
6ZNo7Vi0TE9ul1fhKd4S1M,36,7719,USUM71800001,1Xyo4u8uXC1ZmMpatF05PJ,2018-02-02,1,0.734,211440,0.667,-4.996,0.0871,0,0.104,0.165,100.578,UMG,US,HipHop & Rap
6znV0VSQjAuP2WaIpC6YEz,34,10967,DEXJ21800004,4VuARVJiWGsH2msKTdsKdQ,2018-11-02,1,0.871,142787,0.846,-4.35,0.0765,2e-04,0.0794,0.892,156.097,UMG,DE,HipHop & Rap
6zOhgKfbMiQWToE6K13s2s,60,5701,USUM71802154,4xRYI6VqpkE3UwrDrAZL8L,2018-03-02,1,0.668,204827,0.756,-3.904,0.0382,0,0.0793,0.474,149.908,UMG,US,HipHop & Rap
6ZOpyiX0Ribp0GpLzFUeDo,140,2665,DELJ81632381,4lAjitjrUJgjJgEVj2CwFc,2017-06-09,1,0.696,137200,0.864,-6.83,0.108,0,0.102,0.595,140.069,INDEP,DE,HipHop & Rap
6Zosz8w6CmdGMZM6p4JlbQ,114,2376,TCACR1696782,5H1nN1SzW0qNeUEZvuXjAj,2016-09-16,0,0.746,205741,0.794,-6.331,0.0698,0,0.0497,0.447,104.827,INDEP,TC,Pop
