week,track_id,region,streams,rank
2020-02-02,0b9tA3TNHCzfbTh9mGloNx,at,35855,125
2020-02-02,0bg9us6qbMWTAMSF3y4egO,at,75770,40
2020-02-02,0bMbDctzMmTyK2j74j3nF3,at,52062,73
2020-02-02,0C6NMPWYqsLIuuYSNP8KqE,at,102393,19
2020-02-02,0DiDStADDVh3SvAsoJAFMk,at,37847,113
2020-02-02,0Dlcu2fgHklOnajVu2dUNU,at,80635,33
2020-02-02,0e7ipj03S05BNilyu5bRzt,at,26924,168
2020-02-02,0E9ZjEAyAwOXZ7wJC0PD33,at,34020,130
2020-02-02,0gt65qh9oOl8vXQsilX1qR,at,48210,80
2020-02-02,0gyO8zq1Hw5GTQ33EXcc40,at,12402,183
2020-02-02,0h18KmsrrntQwTmAYKF75U,at,9369,130
2020-02-02,0H9WHopZ62JeDaGau7REMw,at,33166,144
2020-02-02,0hVXuCcriWRGvwMV1r5Yn9,at,48020,85
2020-02-02,0JjM9bKm4wrwohMslcm892,at,11786,117
2020-02-02,0JP9xo3adEtGSdUEISiszL,at,31119,147
2020-02-02,0mjAU3yKR1QnXnHtjGJqTM,at,46875,86
2020-02-02,0nbXyq5TXYPCO7pr3N8S4I,at,155385,8
2020-02-02,0nnmA43aDEfmau2Vyo7b4g,at,32928,144
2020-02-02,0PEwVF6TStGXMTnQMAk9kl,at,34735,129
2020-02-02,0qaWEvPkts34WF68r8Dzx9,at,46466,89
2020-02-02,0RiRZpuVRbi7oqRdSMwhQY,at,20854,178
2020-02-02,0sf12qNH5qcw8qpgymFOqD,at,213656,2
2020-02-02,0TId5TSbdcBP32haUV4Aet,at,57904,59
2020-02-02,0Tq0EhQpVeQJwV3E3P5Jti,at,36794,120
2020-02-02,0TrPqhAMoaKUFLR7iYDokf,at,16098,73
2020-02-02,0u2P5u6lvoDfwTYjAADbn4,at,45509,85
2020-02-02,0uI7yAKUf52Cn7y3sYyjiX,at,13466,160
2020-02-02,0uL88Lp7C6i2WGHub1zrJ9,at,4569,190
2020-02-02,0Vl4eICpXMjtiK0RhdaWov,at,145709,8
2020-02-02,0VSzREd1OjEWJ9tXoFHRQH,at,4177,196
2020-02-02,0WFgtxiLNr99YaoSdYR3Ud,at,69324,45
2020-02-02,0YU17F0BlVXvmx5ytsR43w,at,36864,116
2020-02-02,1Ad4rRP7I79WDxg1ER63Tm,at,7918,195
2020-02-02,1AGjF8pckOxTGeb5zubyqH,at,33247,152
2020-02-02,1B89LtaW92jj4AqT7OZ0Fj,at,76946,37
2020-02-02,1CbFX5cBnMVVwBBI4ssF2G,at,39623,108
2020-02-02,1DFD5Fotzgn6yYXkYsKiGs,at,39890,108
2020-02-02,1DWZUa5Mzf2BwzpHtgbHPY,at,31025,106
2020-02-02,1E1YyZjbteIz2XQyLvtRxD,at,107283,15
2020-02-02,1FuJKBi6XdFyf8Yzmck468,at,32620,150
2020-02-02,1GVF9369j7InydwGztCDIZ,at,8298,165
2020-02-02,1hoLUVBx0ixX3kn0EX0P5n,at,192323,4
2020-02-02,1hrHUEYoVBC1hNCXkX7tIA,at,37225,119
2020-02-02,1IikW5aCjY08gagX94j3fJ,at,33904,127
2020-02-02,1iSqfoUFnQwV0QW1EfUit8,at,51854,72
2020-02-02,1lht8jb3c6rEiVaqX94enH,at,46964,81
2020-02-02,1mCsF9Tw4AkIZOjvZbZZdT,at,28332,136
2020-02-02,1qf82BwoRe9zdLvyvx7oGP,at,5106,174
2020-02-02,1R4xkZXQUQ8QJtAdwHkSgC,at,211808,2
2020-02-02,1rgnBhdG2JDFTbYkYRZAku,at,190701,4
2020-02-02,1RqNAiL2toZ59HTjQbFLfM,at,50334,64
2020-02-02,1rqqCSm0Qe4I9rUvWncaom,at,31905,156
2020-02-02,1s0nANz8q6gEZOms034GbU,at,39490,107
2020-02-02,1ToprX3cpBiXoAe5eNSk74,at,8473,190
2020-02-02,1V7JaMp11LKGwKiVmSetf0,at,355523,1
2020-02-02,1VGwS7LKepee1bPPom5Qan,at,4225,188
2020-02-02,1WqsQ3hjFZ1JOWWklngh5T,at,36395,118
2020-02-02,1xdj09kwlmFmVONYaYyNsY,at,26944,158
2020-02-02,21jGcNKet2qwijlDFuPiPb,at,91874,25
2020-02-02,22vgEDb5hykfaTwLuskFGD,at,25831,168
2020-02-02,22XKrkW2HeaLlxNDQs14iG,at,8395,193
2020-02-02,240BX4w7PFkHptDrSVZgbA,at,60869,59
2020-02-02,24LAeSVSHgnbvSsmgjBqZW,at,39725,105
2020-02-02,24Yi9hE78yPEbZ4kxyoXAI,at,100713,17
2020-02-02,25sgk305KZfyuqVBQIahim,at,38349,110
2020-02-02,26FNTVsgF4m31xvDgFfhGW,at,28345,130
2020-02-02,285pBltuF7vW8TeWk8hdRR,at,49320,78
2020-02-02,2b8fOow8UzyDFAE27YhOZM,at,93094,23
2020-02-02,2d3WpbJFBND2vwMJyULdfU,at,36242,130
2020-02-02,2eAtC4umRoDcvRcsyFzGL9,at,50181,74
2020-02-02,2FvD20Z8aoWIePi7PoN8sG,at,4244,195
2020-02-02,2Fxmhks0bxGSBdJ92vM42m,at,100017,17
2020-02-02,2fzPZOozISzcAU7FSwkN7g,at,28204,20
2020-02-02,2GdDsXV5v47AZsuwtGjKKy,at,110313,12
2020-02-02,2GdxQw8NwoeH8tKySg6nym,at,25712,171
2020-02-02,2gMXnyrvIjhVBUZwvLZDMP,at,87876,27
2020-02-02,2grAr8pWMuLWn8ZYEE9wDV,at,39561,101
2020-02-02,2hIY4sjfMeKwXXh2LvhrMo,at,18244,179
2020-02-02,2Jij6ebp6ToNKOn5DWlGxV,at,47692,90
2020-02-02,2kJwzbxV2ppxnQoYw4GLBZ,at,54260,67
2020-02-02,2kkcJ8tSDV42LdWcPjy6We,at,68224,46
2020-02-02,2LgsKzO8lCeXk0TMd9veWW,at,61127,55
2020-02-02,2M39v73rNJmAXUXIW0oagP,at,68726,45
2020-02-02,2nNGV59DJJwk7D5ImGf6uc,at,189010,5
2020-02-02,2nPJnablplDgVVgSDF9BAs,at,37502,120
2020-02-02,2PAYSgrVOBz8RJqp9B7QLu,at,32646,153
2020-02-02,2PGA1AsJal6cyMNmKyE56q,at,88692,29
2020-02-02,2pu5rVWy3zPlgypJzL3Mlw,at,35178,129
2020-02-02,2qxmye6gAegTMjLKEBoR3d,at,16653,179
2020-02-02,2RaKlveGCllSaXloN8kmzV,at,81214,32
2020-02-02,2slqvGLwzZZYsT4K4Y1GBC,at,4428,170
2020-02-02,2tnVG71enUj33Ic2nFN6kZ,at,108071,14
2020-02-02,2u8AXJyk8pICzj2wyPBL0b,at,67665,46
2020-02-02,2uIX8YMNjGMD7441kqyyNU,at,3851,191
2020-02-02,2vuFdbSOLje3khV4rLSEpm,at,30717,173
2020-02-02,2VxeLyX666F8uXCJ0dZF8B,at,35226,136
2020-02-02,2YpeDb67231RjR0MgVLzsG,at,36503,123
2020-02-02,2yzLtKL4lIQs53SQ1B0EhK,at,34416,129
2020-02-02,364dI1bYnvamSnBJ8JcNzN,at,31760,19
2020-02-02,36J10AwMabBYxgNrV2S8gd,at,77749,35
2020-02-02,36orMWv2PgvnzXsd5CJ0yL,at,38999,114
2020-02-02,38KR9aB0bPkjM4gKhKr7tr,at,22364,178
2020-02-02,38lQ7lYhN3eSWepnZHaiBF,at,25972,186
2020-02-02,38YP1STiBe3AZevFFJILf4,at,27447,6
2020-02-02,3bidbhpOYeV4knp8AIu8Xn,at,4602,188
2020-02-02,3C0clLWH3HLuZy0bX5ie3U,at,15068,77
2020-02-02,3cqPu20DGTGUoZtbJH2Dmi,at,105467,14
2020-02-02,3Dkfcd3DbXGVmM05KCRuFA,at,47404,88
2020-02-02,3Dv1eDb0MEgF93GpLXlucZ,at,42398,97
2020-02-02,3ecKtWMr8HK99YOs7L6Ps3,at,25422,31
2020-02-02,3ee8Jmje8o58CHK66QrVC2,at,34954,115
2020-02-02,3eekarcy7kvN4yt5ZFzltW,at,52595,68
2020-02-02,3g0mEQx3NTanacLseoP0Gw,at,38027,110
2020-02-02,3H7ihDc1dqLriiWXwsc2po,at,99159,21
2020-02-02,3IAxzaV3IrnAxyDsVVbIR2,at,27113,151
2020-02-02,3jCMdvc8bFOKChETbFV9Zc,at,50370,74
2020-02-02,3jjujdWJ72nww5eGnfs2E7,at,45229,93
2020-02-02,3ME2RHvx9JyVQjFFMbLIvt,at,17909,191
2020-02-02,3o1CUVeHIid49sabk6A6Nf,at,13387,182
2020-02-02,3uhTOxvu2h2YEm0uPNF2vi,at,51694,70
2020-02-02,3uQp3pxHqAcNTREQeZrbkv,at,53593,67
2020-02-02,3uTiW4Tjt6FqSPRYNgzW5t,at,58490,63
2020-02-02,3V9eg9k1ZehjfIaFTEwfEN,at,40667,95
2020-02-02,3Ve0ag71EeiQalsl7Ha4Dw,at,18045,56
2020-02-02,3VyjsVV24RmBIbWJAeUJNu,at,21295,177
2020-02-02,3YCUPKddcFr4s6iL4mj6Xy,at,6097,131
2020-02-02,3yOlyBJuViE2YSGn3nVE1K,at,58440,63
2020-02-02,3ZCTVFBt2Brf31RLEnCkWJ,at,105265,15
2020-02-02,3Zigq1lfHmFRlyoRrh9k2s,at,45475,93
2020-02-02,41L3O37CECZt3N7ziG2z7l,at,81713,33
2020-02-02,43DtCXAz2qUJ4YiTX6ICT0,at,34156,135
2020-02-02,43zdsphuZLzwA9k4DJhU0I,at,46186,81
2020-02-02,46QHfb0an5B7cgHRfuDHas,at,35522,137
2020-02-02,49GgZ2Y485VRKy65oZU8y6,at,81449,23
2020-02-02,4AqN8IdKCfItCSbuaFch81,at,4942,184
2020-02-02,4bHsxqR3GMrXTxEPLuK5ue,at,14622,153
2020-02-02,4Bj3usjRTckEJARO0dLbDf,at,42404,98
2020-02-02,4hpiu5gL0eZxjynnGmrP0A,at,4502,198
2020-02-02,4j5WelE5mkf9A2jmts729h,at,31585,164
2020-02-02,4jp4Z02kzzg8gK0NmDGgml,at,39614,111
2020-02-02,4k3uABcX9iaGlt5pRJhumi,at,21385,168
2020-02-02,4kgegvVYCYHZRJtKArWBh8,at,14437,114
2020-02-02,4kna7DSzKjH1Be7Y3XYxYL,at,4236,197
2020-02-02,4ktwDUoKdVlk50lUlSIMEY,at,33695,142
2020-02-02,4l0Mvzj72xxOpRrp6h8nHi,at,64776,49
2020-02-02,4Nip6oiJU24LqcUEi7u19S,at,33199,151
2020-02-02,4NSW0Km5ZG60L8FthUebPJ,at,4301,186
2020-02-02,4Of7rzpRpV1mWRbhp5rAqG,at,52935,69
2020-02-02,4OVF6uwZlMOSlZmHDnwliX,at,64281,54
2020-02-02,4q4c1LAerpInH9yUanIIBv,at,51762,71
2020-02-02,4qOesAYiMiMFiZrn2wfkl6,at,91389,21
2020-02-02,4QPEwDdOMhY7rNS05mTyMR,at,27686,159
2020-02-02,4SSnFejRGlZikf02HLewEF,at,33661,138
2020-02-02,4Ta3PhWmY50ZLU1uhKFKPE,at,28733,144
2020-02-02,4TnjEaWOeW0eKTKIEvJyCa,at,143842,10
2020-02-02,4u7EnebtmKWzUH433cf5Qv,at,4624,185
2020-02-02,4UOXo3xWnxYdTf3sFyRaUG,at,71284,40
2020-02-02,4vUmTMuQqjdnvlZmAH61Qk,at,38984,113
2020-02-02,4wNIkl5XGiAACjFBlDWuSd,at,70863,42
2020-02-02,4yJiXq86uM56uIfIZgE440,at,21798,165
2020-02-02,51Fjme0JiitpyXKuyQiCDo,at,35258,128
2020-02-02,58cWbqYLz06X69SqJiYeky,at,60891,60
2020-02-02,5a6pdCHlWS2ekOOQ70QnAr,at,34305,123
2020-02-02,5hff5RQeE84pznOt8WEWeO,at,11985,117
2020-02-02,5JSVa5i6lFPoyOzK4gj0Ox,at,11707,120
2020-02-02,5nmVf5dSgH4A25qsev28Mi,at,31780,160
2020-02-02,5NYzvVxuyXiHSqn7PojgKC,at,62023,51
2020-02-02,5pB5mcDcxQVt1nhDBNi34V,at,9470,126
2020-02-02,5px6upUHM3fhOP621Edp4V,at,62773,54
2020-02-02,5qrSlOut2rNAWv3ubArkNy,at,34032,132
2020-02-02,5rywC2PH49hTpJLXxwGlpE,at,56496,64
2020-02-02,5SiZJoLXp3WOl3J4C8IK0d,at,7951,198
2020-02-02,5sMugAU31Ug5SAUUbhBIKU,at,51697,75
2020-02-02,5TELAde0F3gYZF4l2m6RXp,at,45356,84
2020-02-02,5tZWtGT65sMrDVPB5H444n,at,47594,84
2020-02-02,5WHTFyqSii0lmT9R21abT8,at,26325,178
2020-02-02,5YbcMbH4xHRfep9rSxLRDt,at,62488,55
2020-02-02,5yY9lUy8nbvjM1Uyo1Uqoc,at,116072,13
2020-02-02,61ZM92T2zaXIVsqncThQzC,at,70511,41
2020-02-02,67ojvEGRPAUCOohuMPqoRC,at,95326,24
2020-02-02,696DnlkuDOXcMAnKlTgXXK,at,101906,18
2020-02-02,69nrq6NeLYbKJIv21ORgQ4,at,38625,101
2020-02-02,6a1eOZTiZdgFRUOnMBjT4j,at,44058,8
2020-02-02,6AFIVhbJLR7YVvW9fLFMu1,at,46185,86
2020-02-02,6aoMCqHqnTGwOzDARaYvic,at,36752,116
2020-02-02,6cy3ki60hLwimwIje7tALf,at,53344,73
2020-02-02,6dNB3XdAzx7kTf5wa8Rg89,at,62093,56
2020-02-02,6dRvOrsGFxCp87mXZptjVb,at,21297,169
2020-02-02,6erIvryBSsAdebNU4a7Mrs,at,20728,186
2020-02-02,6exBa0zr8dQkN2TnKn1iNI,at,37275,113
2020-02-02,6fenHIxXuuzKB55wY4WCHP,at,22989,169
2020-02-02,6Gg1gjgKi2AK4e0qzsR7sd,at,37868,107
2020-02-02,6Hj9jySrnFppAI0sEMCZpJ,at,26114,162
2020-02-02,6hw1Sy9wZ8UCxYGdpKrU6M,at,203673,3
2020-02-02,6IRdLKIyS4p7XNiP8r6rsx,at,12597,175
2020-02-02,6kga9ZYARzHBprnLOENrMQ,at,39879,106
2020-02-02,6kls8cSlUyHW2BUOkDJIZE,at,33209,135
2020-02-02,6LcauUZjF1eXQrgqMUecHX,at,89693,26
2020-02-02,6lruHh1jF7ezgbLv72xYmf,at,25135,126
2020-02-02,6oJ6le65B3SEqPwMRNXWjY,at,42439,102
2020-02-02,6osaMSJh9NguagEDQcZaKx,at,37098,120
2020-02-02,6Ozh9Ok6h4Oi1wUSLtBseN,at,18152,170
2020-02-02,6p8eEdiZLKJH8tcjGZuNTK,at,12207,103
2020-02-02,6Q2CA0eSQcQsue63QwnLnB,at,17582,65
2020-02-02,6rnJn3QbXeYUQpdFsr3kzm,at,33637,132
2020-02-02,6sYJuVcEu4gFHmeTLdHzRz,at,21781,187
2020-02-02,6U0FIYXCQ3TGrk4tFpLrEA,at,33950,132
2020-02-02,6v3KW9xbzN5yKLt9YKDYA2,at,65046,46
2020-02-02,6vBdBCoOhKHiYDDOcorfNo,at,26109,175
2020-02-02,6WrI0LAC5M1Rw2MnX2ZvEg,at,121619,12
2020-02-02,6WusSsncC0Oo9sFHKwQii6,at,37185,123
2020-02-02,6Y7ZEVr7lgO8FKGk2vZ2hi,at,50563,73
2020-02-02,6zGPytJiZmFuyVq7RTNO9G,at,24153,120
2020-02-02,70eFcWOvlMObDhURTqT4Fv,at,49974,76
2020-02-02,74GrgSGucjqiQ0l7ptknoB,at,33871,147
2020-02-02,76IVpz47q3ghkxoUeTTEKb,at,74075,41
2020-02-02,7aiClxsDWFRQ0Kzk5KI5ku,at,73511,40
2020-02-02,7BYf1rypxrlcLK2DMLSjiw,at,32091,161
2020-02-02,7CHi4DtfK4heMlQaudCuHK,at,66802,47
2020-02-02,7CzSP7spDpZBP8edbtPIwI,at,59275,61
2020-02-02,7FIWs0pqAYbP91WWM0vlTQ,at,153782,8
2020-02-02,7gqefhSJfWyN1qQ2huvEze,at,53938,69
2020-02-02,7HMmFQsKsljwTw8bS7lu19,at,47248,85
2020-02-02,7k4t7uLgtOxPwTpFmtJNTY,at,42066,102
2020-02-02,7lidXGPXPYLNThITAOTlkK,at,83817,29
2020-02-02,7m9OqQk4RVRkw9JJdeAw96,at,12632,165
2020-02-02,7N06jo3EnV792VFaG8vuW6,at,62530,53
2020-02-02,7qEHsqek33rTcFNT9PFqLf,at,83873,29
2020-02-02,7qrMjelD1OROkn0Rkv1heg,at,54192,61
2020-02-02,7toATElzwxfGneKp8oA2sS,at,78782,34
2020-02-02,7uj8AUQSUg8ZAzabYLwt8f,at,32306,152
2020-02-02,7vgv8KZBSo0TPzyIWG9yzV,at,26945,168
2020-02-02,7vs1Yi6SUphHp0eW6ys8HG,at,25721,172
2020-02-02,7wvHGzjF0uQ0j0GTiDVsDY,at,14301,122
2020-02-09,02itaCXOdC54J0ISjqqFAp,at,32326,160
2020-02-09,05Mp2UJulSttxQ4E6hQPH3,at,42285,113
2020-02-09,073ILU1C3APNRGF66VhtyA,at,33663,155
2020-02-09,07f2b3CTdgKKlhv0mqUksz,at,64821,54
2020-02-09,07KXEDMj78x68D884wgVEm,at,23049,148
2020-02-09,0aaPXFaAnBi6VHPYdY3iuS,at,25356,39
2020-02-09,0b9tA3TNHCzfbTh9mGloNx,at,3806,198
2020-02-09,0bg9us6qbMWTAMSF3y4egO,at,70021,40
2020-02-09,0bMbDctzMmTyK2j74j3nF3,at,53691,69
2020-02-09,0C6bsQq58Ue1XfL5PKTO6D,at,72306,3
2020-02-09,0C6NMPWYqsLIuuYSNP8KqE,at,91461,27
2020-02-09,0DiDStADDVh3SvAsoJAFMk,at,37133,124
2020-02-09,0Dlcu2fgHklOnajVu2dUNU,at,80408,37
2020-02-09,0dv22i02nk3o8JwmK6BwjI,at,55168,8
2020-02-09,0e7ipj03S05BNilyu5bRzt,at,17669,166
2020-02-09,0E9ZjEAyAwOXZ7wJC0PD33,at,33776,144
2020-02-09,0gt65qh9oOl8vXQsilX1qR,at,40461,106
2020-02-09,0H9WHopZ62JeDaGau7REMw,at,36505,123
2020-02-09,0hVXuCcriWRGvwMV1r5Yn9,at,49768,86
2020-02-09,0JjM9bKm4wrwohMslcm892,at,51688,78
2020-02-09,0JP9xo3adEtGSdUEISiszL,at,21892,170
2020-02-09,0LPRq5I35z8FoqYo84xn48,at,32996,24
2020-02-09,0mjAU3yKR1QnXnHtjGJqTM,at,47208,90
2020-02-09,0nbXyq5TXYPCO7pr3N8S4I,at,166789,6
2020-02-09,0nnmA43aDEfmau2Vyo7b4g,at,31343,111
2020-02-09,0oFrTaO9UIgqu6MuzkFu7B,at,20927,56
2020-02-09,0PEwVF6TStGXMTnQMAk9kl,at,33414,148
2020-02-09,0qaWEvPkts34WF68r8Dzx9,at,45580,99
2020-02-09,0RiRZpuVRbi7oqRdSMwhQY,at,16614,190
2020-02-09,0sf12qNH5qcw8qpgymFOqD,at,242412,2
2020-02-09,0TId5TSbdcBP32haUV4Aet,at,58813,60
2020-02-09,0Tq0EhQpVeQJwV3E3P5Jti,at,36884,130
2020-02-09,0TrPqhAMoaKUFLR7iYDokf,at,52295,67
2020-02-09,0u2P5u6lvoDfwTYjAADbn4,at,46034,93
2020-02-09,0ui2kVwPZKHaZxGhdIzBrp,at,32808,25
2020-02-09,0uI7yAKUf52Cn7y3sYyjiX,at,21761,169
2020-02-09,0Vl4eICpXMjtiK0RhdaWov,at,120831,13
2020-02-09,0WFgtxiLNr99YaoSdYR3Ud,at,61120,55
2020-02-09,0YU17F0BlVXvmx5ytsR43w,at,37101,130
2020-02-09,1194zYf7UfSXP4omxVTmPa,at,4462,186
2020-02-09,11U6xqWMDdyDE0YWV8M5mO,at,32335,22
2020-02-09,166mo46YNWffXCanFZJ9xH,at,28225,26
2020-02-09,16wAOAZ2OkqoIDN7TpChjR,at,28616,35
2020-02-09,1AGjF8pckOxTGeb5zubyqH,at,21930,171
2020-02-09,1b6tPXXCV2fSNtR3SKWUQA,at,7805,109
2020-02-09,1B89LtaW92jj4AqT7OZ0Fj,at,68363,44
2020-02-09,1CbFX5cBnMVVwBBI4ssF2G,at,40108,106
2020-02-09,1Cv1YLb4q0RzL6pybtaMLo,at,35406,133
2020-02-09,1DFD5Fotzgn6yYXkYsKiGs,at,38693,124
2020-02-09,1DWZUa5Mzf2BwzpHtgbHPY,at,12800,160
2020-02-09,1E1YyZjbteIz2XQyLvtRxD,at,99598,21
2020-02-09,1e9QSdX5uLUw6vbrkZJyXi,at,5089,200
2020-02-09,1FuJKBi6XdFyf8Yzmck468,at,22505,157
2020-02-09,1hoLUVBx0ixX3kn0EX0P5n,at,164581,7
2020-02-09,1hrHUEYoVBC1hNCXkX7tIA,at,37410,127
2020-02-09,1IikW5aCjY08gagX94j3fJ,at,35208,131
2020-02-09,1iSqfoUFnQwV0QW1EfUit8,at,50797,80
2020-02-09,1lht8jb3c6rEiVaqX94enH,at,46292,100
2020-02-09,1mCsF9Tw4AkIZOjvZbZZdT,at,17057,180
2020-02-09,1nPIwg4Y7Iu1PUMqISI6D7,at,17612,67
2020-02-09,1PnAx788sAvcI3ZxTlEyX8,at,15157,82
2020-02-09,1R4xkZXQUQ8QJtAdwHkSgC,at,160034,6
2020-02-09,1rgnBhdG2JDFTbYkYRZAku,at,189679,4
2020-02-09,1RqNAiL2toZ59HTjQbFLfM,at,30425,114
2020-02-09,1rqqCSm0Qe4I9rUvWncaom,at,26921,167
2020-02-09,1s0nANz8q6gEZOms034GbU,at,38202,120
2020-02-09,1V7JaMp11LKGwKiVmSetf0,at,293180,1
2020-02-09,1v7L65Lzy0j0vdpRjJewt1,at,25042,136
2020-02-09,1WqsQ3hjFZ1JOWWklngh5T,at,29381,135
2020-02-09,1xdj09kwlmFmVONYaYyNsY,at,17638,180
2020-02-09,21jGcNKet2qwijlDFuPiPb,at,94182,23
2020-02-09,22vgEDb5hykfaTwLuskFGD,at,12814,186
2020-02-09,22XKrkW2HeaLlxNDQs14iG,at,17923,163
2020-02-09,240BX4w7PFkHptDrSVZgbA,at,61784,57
2020-02-09,24LAeSVSHgnbvSsmgjBqZW,at,37658,115
2020-02-09,24Yi9hE78yPEbZ4kxyoXAI,at,107480,17
2020-02-09,25sgk305KZfyuqVBQIahim,at,38316,125
2020-02-09,285pBltuF7vW8TeWk8hdRR,at,47589,89
2020-02-09,28yzxHj5bgDqjZ6THpoBJr,at,11789,133
2020-02-09,2b8fOow8UzyDFAE27YhOZM,at,85929,29
2020-02-09,2d3WpbJFBND2vwMJyULdfU,at,34408,147
2020-02-09,2DGaC5ET92bgg0fMunJKIF,at,8415,158
2020-02-09,2eAtC4umRoDcvRcsyFzGL9,at,42309,103
2020-02-09,2Fxmhks0bxGSBdJ92vM42m,at,100534,20
2020-02-09,2fzPZOozISzcAU7FSwkN7g,at,72616,37
2020-02-09,2GdDsXV5v47AZsuwtGjKKy,at,83567,28
2020-02-09,2GdxQw8NwoeH8tKySg6nym,at,16974,188
2020-02-09,2gMXnyrvIjhVBUZwvLZDMP,at,96836,23
2020-02-09,2grAr8pWMuLWn8ZYEE9wDV,at,49433,81
2020-02-09,2hIY4sjfMeKwXXh2LvhrMo,at,8974,200
2020-02-09,2hLu8L8SNfCN4yKyPdX0h3,at,5906,157
2020-02-09,2Jij6ebp6ToNKOn5DWlGxV,at,46786,97
2020-02-09,2kJwzbxV2ppxnQoYw4GLBZ,at,53403,68
2020-02-09,2kkcJ8tSDV42LdWcPjy6We,at,66306,52
2020-02-09,2L0hkkXKyXOlxQNJkn8k4Y,at,12134,134
2020-02-09,2LgsKzO8lCeXk0TMd9veWW,at,40402,64
2020-02-09,2M39v73rNJmAXUXIW0oagP,at,60717,57
2020-02-09,2nNGV59DJJwk7D5ImGf6uc,at,123130,4
2020-02-09,2nPJnablplDgVVgSDF9BAs,at,36447,124
2020-02-09,2o9LAypwGH4ctV0i9boo6d,at,15188,83
2020-02-09,2PAYSgrVOBz8RJqp9B7QLu,at,32473,164
2020-02-09,2PGA1AsJal6cyMNmKyE56q,at,84099,33
2020-02-09,2pu5rVWy3zPlgypJzL3Mlw,at,34631,138
2020-02-09,2qxmye6gAegTMjLKEBoR3d,at,12705,180
2020-02-09,2RaKlveGCllSaXloN8kmzV,at,82467,30
2020-02-09,2rWnTpXD0jq5lymyg4xIKQ,at,17076,87
2020-02-09,2slqvGLwzZZYsT4K4Y1GBC,at,4085,178
2020-02-09,2tnVG71enUj33Ic2nFN6kZ,at,107909,18
2020-02-09,2U12JbtnFSYa5Av5wEcEDX,at,5229,190
2020-02-09,2u8AXJyk8pICzj2wyPBL0b,at,64486,52
2020-02-09,2uIX8YMNjGMD7441kqyyNU,at,4425,196
2020-02-09,2vuFdbSOLje3khV4rLSEpm,at,22561,182
2020-02-09,2VxeLyX666F8uXCJ0dZF8B,at,36796,130
2020-02-09,2YpeDb67231RjR0MgVLzsG,at,35785,133
2020-02-09,2yzLtKL4lIQs53SQ1B0EhK,at,34415,142
2020-02-09,2ZlCGeK30BLRNSPC832pNZ,at,32088,27
2020-02-09,2ZTYlnhhV1UAReg7wIGolx,at,12117,143
2020-02-09,364dI1bYnvamSnBJ8JcNzN,at,85577,13
2020-02-09,36J10AwMabBYxgNrV2S8gd,at,68225,43
2020-02-09,36orMWv2PgvnzXsd5CJ0yL,at,40124,118
2020-02-09,38KR9aB0bPkjM4gKhKr7tr,at,12955,194
2020-02-09,38YP1STiBe3AZevFFJILf4,at,225601,2
2020-02-09,39nTNk5MfyiiRupTwn1iyC,at,6454,140
2020-02-09,3C0clLWH3HLuZy0bX5ie3U,at,52286,65
2020-02-09,3cqPu20DGTGUoZtbJH2Dmi,at,106818,16
2020-02-09,3Dkfcd3DbXGVmM05KCRuFA,at,42986,102
2020-02-09,3Dv1eDb0MEgF93GpLXlucZ,at,49869,79
2020-02-09,3ecKtWMr8HK99YOs7L6Ps3,at,81115,30
2020-02-09,3ee8Jmje8o58CHK66QrVC2,at,33586,141
2020-02-09,3eekarcy7kvN4yt5ZFzltW,at,50022,84
2020-02-09,3g0mEQx3NTanacLseoP0Gw,at,38546,119
2020-02-09,3H7ihDc1dqLriiWXwsc2po,at,105196,19
2020-02-09,3IAxzaV3IrnAxyDsVVbIR2,at,4822,192
2020-02-09,3jCMdvc8bFOKChETbFV9Zc,at,48474,86
2020-02-09,3jjujdWJ72nww5eGnfs2E7,at,52385,78
2020-02-09,3o1CUVeHIid49sabk6A6Nf,at,17360,164
2020-02-09,3Oxe1ZGpYx3xC2GGlRDOmv,at,5363,182
2020-02-09,3uhTOxvu2h2YEm0uPNF2vi,at,46173,98
2020-02-09,3uQp3pxHqAcNTREQeZrbkv,at,54420,74
2020-02-09,3uTiW4Tjt6FqSPRYNgzW5t,at,53932,70
2020-02-09,3Ve0ag71EeiQalsl7Ha4Dw,at,52802,60
2020-02-09,3VyjsVV24RmBIbWJAeUJNu,at,4131,200
2020-02-09,3yOlyBJuViE2YSGn3nVE1K,at,63777,52
2020-02-09,3ZCTVFBt2Brf31RLEnCkWJ,at,112127,16
2020-02-09,3Zigq1lfHmFRlyoRrh9k2s,at,43744,107
2020-02-09,40qyPyljksBEqlNw5sW37T,at,16558,70
2020-02-09,41L3O37CECZt3N7ziG2z7l,at,52408,35
2020-02-09,43DtCXAz2qUJ4YiTX6ICT0,at,33223,152
2020-02-09,43zdsphuZLzwA9k4DJhU0I,at,47744,96
2020-02-09,46jIaAgwx0kHNlFFTXcIk1,at,11606,142
2020-02-09,46QHfb0an5B7cgHRfuDHas,at,33221,154
2020-02-09,49GgZ2Y485VRKy65oZU8y6,at,46132,77
2020-02-09,4bHsxqR3GMrXTxEPLuK5ue,at,17821,170
2020-02-09,4Bj3usjRTckEJARO0dLbDf,at,41320,113
2020-02-09,4j5WelE5mkf9A2jmts729h,at,21665,180
2020-02-09,4jp4Z02kzzg8gK0NmDGgml,at,38784,122
