week,region,streams
2019-11-10,cl,77128149
2019-11-10,co,23163447
2019-11-10,cr,9040851
2019-11-10,cz,7559633
2019-11-10,de,185460516
2019-11-10,dk,25694164
2019-11-10,do,4811030
2019-11-10,ec,11882296
2019-11-10,ee,872581
2019-11-10,es,107250743
2019-11-10,fi,18296646
2019-11-10,fr,107465770
2019-11-10,gb,139535857
2019-11-10,global,1604202332
2019-11-10,gr,4497115
2019-11-10,gt,8379256
2019-11-10,hk,5701861
2019-11-10,hn,3205270
2019-11-10,hu,5478904
2019-11-10,id,84761391
2019-11-10,ie,16786352
2019-11-10,il,5669444
2019-11-10,in,42151617
2019-11-10,is,1621072
2019-11-10,it,155278817
2019-11-10,jp,34331610
2019-11-10,lt,1036064
2019-11-10,lv,869823
2019-11-10,mx,186212519
2019-11-10,my,18580896
2019-11-10,ni,1249005
2019-11-10,nl,77158697
2019-11-10,no,30484924
2019-11-10,nz,17398607
2019-11-10,pa,4738966
2019-11-10,pe,36831568
2019-11-10,ph,83437665
2019-11-10,pl,38195706
2019-11-10,pt,12854663
2019-11-10,py,9162333
2019-11-10,ro,3744878
2019-11-10,se,56792297
2019-11-10,sg,17562374
2019-11-10,sk,2831539
2019-11-10,sv,4038049
2019-11-10,th,17202607
2019-11-10,tr,71216501
2019-11-10,tw,15649121
2019-11-10,us,509962555
2019-11-10,uy,5785984
2019-11-10,vn,6204361
2019-11-10,za,3643875
2019-11-17,ar,84887340
2019-11-17,at,11485691
2019-11-17,au,84247065
2019-11-17,be,16521486
2019-11-17,bg,446076
2019-11-17,bo,4875442
2019-11-17,br,232958594
2019-11-17,ca,76631012
2019-11-17,ch,13510868
2019-11-17,cl,82447615
2019-11-17,co,22266595
2019-11-17,cr,9320281
2019-11-17,cz,7920095
2019-11-17,de,179229760
2019-11-17,dk,27261295
2019-11-17,do,5041324
2019-11-17,ec,12223972
2019-11-17,ee,822162
2019-11-17,es,106952940
2019-11-17,fi,18753265
2019-11-17,fr,108079449
2019-11-17,gb,142038753
2019-11-17,global,1644100771
2019-11-17,gr,4421690
2019-11-17,gt,8696106
2019-11-17,hk,6339374
2019-11-17,hn,3389014
2019-11-17,hu,5819482
2019-11-17,id,86206344
2019-11-17,ie,17262324
2019-11-17,il,5932387
2019-11-17,in,43076645
2019-11-17,is,1725672
2019-11-17,it,158835506
2019-11-17,jp,34255063
2019-11-17,lt,1008318
2019-11-17,lv,869649
2019-11-17,mx,192869703
2019-11-17,my,18603627
2019-11-17,ni,1395536
2019-11-17,nl,75008940
2019-11-17,no,32049203
2019-11-17,nz,17303618
2019-11-17,pa,5094089
2019-11-17,pe,37303279
2019-11-17,ph,83013426
2019-11-17,pl,40335590
2019-11-17,pt,12504034
2019-11-17,py,9415407
2019-11-17,ro,3776861
2019-11-17,se,58857446
2019-11-17,sg,17704792
2019-11-17,sk,3749453
2019-11-17,sv,4167486
2019-11-17,th,16816161
2019-11-17,tr,73335804
2019-11-17,tw,15740672
2019-11-17,us,529661982
2019-11-17,uy,5674954
2019-11-17,vn,6134995
2019-11-17,za,3682948
2019-11-24,ar,83723301
2019-11-24,at,11842684
2019-11-24,au,83802750
2019-11-24,be,16644591
2019-11-24,bg,486741
2019-11-24,bo,5214043
2019-11-24,br,234665427
2019-11-24,ca,79281880
2019-11-24,ch,14052131
2019-11-24,cl,81520569
2019-11-24,co,23023275
2019-11-24,cr,9215275
2019-11-24,cz,7664334
2019-11-24,de,183612491
2019-11-24,dk,29775899
2019-11-24,do,5273710
2019-11-24,ec,12410142
2019-11-24,ee,807900
2019-11-24,es,106958929
2019-11-24,fi,17872830
2019-11-24,fr,113360447
2019-11-24,gb,148546335
2019-11-24,global,1664910278
2019-11-24,gr,4924003
2019-11-24,gt,8896340
2019-11-24,hk,6744419
2019-11-24,hn,3496453
2019-11-24,hu,5918651
2019-11-24,id,88731247
2019-11-24,ie,17670564
2019-11-24,il,6150538
2019-11-24,in,43766340
2019-11-24,is,2106576
2019-11-24,it,140859691
2019-11-24,jp,35905568
2019-11-24,lt,978264
2019-11-24,lv,880818
2019-11-24,mx,202953245
2019-11-24,my,19083459
2019-11-24,ni,1439305
2019-11-24,nl,75623185
2019-11-24,no,33766693
2019-11-24,nz,17468680
2019-11-24,pa,5080392
2019-11-24,pe,37442143
2019-11-24,ph,82823597
2019-11-24,pl,40781441
2019-11-24,pt,12585876
2019-11-24,py,9108039
2019-11-24,ro,3816598
2019-11-24,se,63285122
2019-11-24,sg,17676586
2019-11-24,sk,3260574
2019-11-24,sv,4257341
2019-11-24,th,16942827
2019-11-24,tr,66780403
2019-11-24,tw,15778853
2019-11-24,us,519797753
2019-11-24,uy,5513072
2019-11-24,vn,6049560
2019-11-24,za,3769731
2019-12-01,ar,85079171
2019-12-01,at,13615723
2019-12-01,au,85556095
2019-12-01,be,17767572
2019-12-01,bg,846486
2019-12-01,bo,5295224
2019-12-01,br,249368426
2019-12-01,ca,85589362
2019-12-01,ch,15501451
2019-12-01,cl,84346994
2019-12-01,co,24381851
2019-12-01,cr,9234265
2019-12-01,cz,8315875
2019-12-01,de,206961336
2019-12-01,dk,34559879
2019-12-01,do,5340088
2019-12-01,ec,12530774
2019-12-01,ee,989784
2019-12-01,es,107027471
2019-12-01,fi,18165451
2019-12-01,fr,117146764
2019-12-01,gb,171662999
2019-12-01,global,1780514410
2019-12-01,gr,5030626
2019-12-01,gt,9008367
2019-12-01,hk,6879993
2019-12-01,hn,3511067
2019-12-01,hu,6755516
2019-12-01,id,91532412
2019-12-01,ie,19010204
2019-12-01,il,6296542
2019-12-01,in,43784292
2019-12-01,is,2869811
2019-12-01,it,132229216
2019-12-01,jp,36893311
2019-12-01,lt,1317148
2019-12-01,lv,1242925
2019-12-01,mx,206168841
2019-12-01,my,19456828
2019-12-01,ni,1466171
2019-12-01,nl,79773179
2019-12-01,no,38976762
2019-12-01,nz,17226882
2019-12-01,pa,5301370
2019-12-01,pe,37638762
2019-12-01,ph,82118137
2019-12-01,pl,43990303
2019-12-01,pt,13038150
2019-12-01,py,9251072
2019-12-01,ro,4079557
2019-12-01,se,69302394
2019-12-01,sg,17712312
2019-12-01,sk,3580739
2019-12-01,sv,4319195
2019-12-01,th,16748331
2019-12-01,tr,67600642
2019-12-01,tw,15735513
2019-12-01,us,566709849
2019-12-01,uy,5669247
2019-12-01,vn,6208946
2019-12-01,za,3869262
2019-12-08,ar,82304631
2019-12-08,at,13784812
2019-12-08,au,88889954
2019-12-08,be,18557585
2019-12-08,bg,1026430
2019-12-08,bo,5297323
2019-12-08,br,257727756
2019-12-08,ca,92058897
2019-12-08,ch,15657985
2019-12-08,cl,82235831
2019-12-08,co,24166958
2019-12-08,cr,9271203
2019-12-08,cz,8659441
2019-12-08,de,206176643
2019-12-08,dk,31763186
2019-12-08,do,5187178
2019-12-08,ec,12632977
2019-12-08,ee,1081269
2019-12-08,es,103808381
2019-12-08,fi,18529238
2019-12-08,fr,108207938
2019-12-08,gb,179003623
2019-12-08,global,1890700950
2019-12-08,gr,5077954
2019-12-08,gt,9042136
2019-12-08,hk,7139305
2019-12-08,hn,3551906
2019-12-08,hu,6971553
2019-12-08,id,92061699
2019-12-08,ie,20291945
2019-12-08,il,6578966
2019-12-08,in,44986659
2019-12-08,is,2917221
2019-12-08,it,129158586
2019-12-08,jp,37355943
2019-12-08,lt,1465787
2019-12-08,lv,1439960
2019-12-08,mx,203101376
2019-12-08,my,19487432
2019-12-08,ni,1432512
2019-12-08,nl,82311849
2019-12-08,no,37458875
2019-12-08,nz,17971285
2019-12-08,pa,5121201
2019-12-08,pe,37276229
2019-12-08,ph,84087391
2019-12-08,pl,43986010
2019-12-08,pt,12979162
2019-12-08,py,9239127
2019-12-08,ro,4362246
2019-12-08,se,66689184
2019-12-08,sg,17305220
2019-12-08,sk,4140935
2019-12-08,sv,4377437
2019-12-08,th,17174335
2019-12-08,tr,66025835
2019-12-08,tw,16219923
2019-12-08,us,645169098
2019-12-08,uy,5644204
2019-12-08,vn,6520319
2019-12-08,za,3913004
2019-12-15,ar,84161909
2019-12-15,at,14135110
2019-12-15,au,91206310
2019-12-15,be,18267057
2019-12-15,bg,1113603
2019-12-15,bo,5292895
2019-12-15,br,263082957
2019-12-15,ca,94653380
2019-12-15,ch,16248414
2019-12-15,cl,83252281
2019-12-15,co,24720463
2019-12-15,cr,9512790
2019-12-15,cz,9138736
2019-12-15,de,208267785
2019-12-15,dk,32743158
2019-12-15,do,5404453
2019-12-15,ec,13269260
2019-12-15,ee,1138356
2019-12-15,es,108084698
2019-12-15,fi,20380403
2019-12-15,fr,112369066
2019-12-15,gb,191900685
2019-12-15,global,1925840042
2019-12-15,gr,5318439
2019-12-15,gt,9359347
2019-12-15,hk,7187413
2019-12-15,hn,3666080
2019-12-15,hu,7537842
2019-12-15,id,91816949
2019-12-15,ie,21272895
2019-12-15,il,6798947
2019-12-15,in,45334853
2019-12-15,is,3043581
2019-12-15,it,127761914
2019-12-15,jp,38960224
2019-12-15,lt,1691716
2019-12-15,lu,164088
2019-12-15,lv,1537413
2019-12-15,mt,83169
2019-12-15,mx,203625243
2019-12-15,my,19153264
2019-12-15,ni,1536799
2019-12-15,nl,82701366
2019-12-15,no,39617978
2019-12-15,nz,18546228
2019-12-15,pa,5343251
2019-12-15,pe,37963056
2019-12-15,ph,87535387
2019-12-15,pl,48076286
2019-12-15,pt,13042709
2019-12-15,py,9212431
2019-12-15,ro,4522097
2019-12-15,se,69729834
2019-12-15,sg,16997885
2019-12-15,sk,5585654
2019-12-15,sv,4524967
2019-12-15,th,17915795
2019-12-15,tr,64346463
2019-12-15,tw,16729017
2019-12-15,us,635824991
2019-12-15,uy,5570169
2019-12-15,vn,6606223
2019-12-15,za,4104304
2019-12-22,ar,91587303
2019-12-22,at,16591888
2019-12-22,au,113001438
2019-12-22,be,22827121
2019-12-22,bg,781307
2019-12-22,bo,5377703
2019-12-22,br,292395270
2019-12-22,ca,109025319
2019-12-22,ch,20237344
2019-12-22,cl,83517316
2019-12-22,co,25140361
2019-12-22,cr,9380044
2019-12-22,cz,9303167
2019-12-22,de,248654336
2019-12-22,dk,36289919
2019-12-22,do,5493971
2019-12-22,ec,13592443
2019-12-22,ee,1279583
2019-12-22,es,111539547
2019-12-22,fi,21639654
2019-12-22,fr,117321497
2019-12-22,gb,224595008
2019-12-22,global,2130370409
2019-12-22,gr,5617650
2019-12-22,gt,9515975
2019-12-22,hk,7093352
2019-12-22,hn,3732728
2019-12-22,hu,9429727
2019-12-22,id,89674475
2019-12-22,ie,23210201
2019-12-22,il,6688573
2019-12-22,in,50020328
2019-12-22,is,2765752
2019-12-22,it,119246013
2019-12-22,jp,40882753
2019-12-22,lt,1827908
2019-12-22,lu,604015
2019-12-22,lv,1905128
2019-12-22,mt,315405
2019-12-22,mx,204835644
2019-12-22,my,18532754
2019-12-22,ni,1616719
2019-12-22,nl,89778772
2019-12-22,no,37173044
2019-12-22,nz,23359988
2019-12-22,pa,5348379
2019-12-22,pe,37200120
2019-12-22,ph,85545969
2019-12-22,pl,46372099
2019-12-22,pt,13304950
2019-12-22,py,10417646
2019-12-22,ro,4294443
2019-12-22,se,78477555
2019-12-22,sg,16930746
2019-12-22,sk,4493745
2019-12-22,sv,4596902
2019-12-22,th,19053478
2019-12-22,tr,61983899
2019-12-22,tw,16525524
2019-12-22,us,662230683
2019-12-22,uy,6045745
2019-12-22,vn,6709681
2019-12-22,za,4783393
2019-12-29,ar,91122236
2019-12-29,at,10859375
2019-12-29,au,81592483
2019-12-29,be,17190450
2019-12-29,bg,630182
2019-12-29,bo,5366233
2019-12-29,br,285243005
2019-12-29,ca,76747990
2019-12-29,ch,12937829
2019-12-29,cl,83709307
2019-12-29,co,24327466
2019-12-29,cr,9487605
2019-12-29,cz,6885940
2019-12-29,de,171948946
2019-12-29,dk,27002765
2019-12-29,do,5150393
2019-12-29,ec,12858621
2019-12-29,ee,720244
2019-12-29,es,105169257
2019-12-29,fi,17808014
2019-12-29,fr,110047342
2019-12-29,gb,134420132
2019-12-29,global,1712152081
2019-12-29,gr,4687485
2019-12-29,gt,9410569
2019-12-29,hk,6718879
2019-12-29,hn,3664082
2019-12-29,hu,5753567
2019-12-29,id,84892406
2019-12-29,ie,16224235
2019-12-29,il,6461259
2019-12-29,in,53466342
2019-12-29,is,1304205
2019-12-29,it,105604736
2019-12-29,jp,37478299
2019-12-29,lt,1111440
2019-12-29,lu,85840
2019-12-29,lv,882917
2019-12-29,mx,199053487
2019-12-29,my,18174723
2019-12-29,ni,1499121
2019-12-29,nl,63205143
2019-12-29,no,28874471
2019-12-29,nz,16606508
2019-12-29,pa,5227611
2019-12-29,pe,37502672
2019-12-29,ph,82992799
2019-12-29,pl,36624145
2019-12-29,pt,12026752
2019-12-29,py,10299951
2019-12-29,ro,3823471
2019-12-29,se,52613125
2019-12-29,sg,15995822
2019-12-29,sk,3401066
2019-12-29,sv,4624677
2019-12-29,th,18091058
2019-12-29,tr,57922859
2019-12-29,tw,16347894
2019-12-29,us,542606300
2019-12-29,uy,6109627
2019-12-29,vn,6652928
2019-12-29,za,4078114
2020-01-05,ar,88136979
2020-01-05,at,11684918
2020-01-05,au,85339453
2020-01-05,be,16709578
2020-01-05,bg,905455
2020-01-05,bo,5610089
2020-01-05,br,263526553
2020-01-05,ca,84650187
2020-01-05,ch,14067684
2020-01-05,cl,81336629
2020-01-05,co,24621567
2020-01-05,cr,9621252
2020-01-05,cz,7745941
2020-01-05,de,174459595
2020-01-05,dk,25984527
2020-01-05,do,5041040
2020-01-05,ec,13517072
2020-01-05,ee,900558
2020-01-05,es,103525072
2020-01-05,fi,18235651
2020-01-05,fr,107288254
2020-01-05,gb,141056308
2020-01-05,global,1824952360
2020-01-05,gr,4787774
2020-01-05,gt,9630216
2020-01-05,hk,7313538
2020-01-05,hn,3609172
2020-01-05,hu,6125568
2020-01-05,id,89413108
2020-01-05,ie,16698314
2020-01-05,il,6418983
2020-01-05,in,55611238
2020-01-05,is,1507110
2020-01-05,it,107210007
2020-01-05,jp,42340955
2020-01-05,lt,1147924
2020-01-05,lv,1137253
2020-01-05,mx,209178119
2020-01-05,my,18963682
2020-01-05,ni,1411148
2020-01-05,nl,75462599
2020-01-05,no,32794080
2020-01-05,nz,17704215
2020-01-05,pa,5148068
2020-01-05,pe,39822441
2020-01-05,ph,88500136
2020-01-05,pl,37919624
2020-01-05,pt,13037236
2020-01-05,py,9801585
2020-01-05,ro,4398663
2020-01-05,se,54684965
2020-01-05,sg,17649315
2020-01-05,sk,3610818
2020-01-05,sv,4676646
2020-01-05,th,18471613
2020-01-05,tr,59010256
2020-01-05,tw,17298932
2020-01-05,us,584715548
2020-01-05,uy,6218478
2020-01-05,vn,6579394
2020-01-05,za,4021490
2020-01-12,ar,91225562
2020-01-12,at,12768413
2020-01-12,au,90166532
2020-01-12,be,18661094
2020-01-12,bg,1160848
2020-01-12,bo,6083131
2020-01-12,br,271263777
2020-01-12,ca,93908751
2020-01-12,ch,15677471
2020-01-12,cl,86296806
2020-01-12,co,26951539
2020-01-12,cr,10414958
2020-01-12,cz,8190688
2020-01-12,de,189836847
2020-01-12,dk,27017394
2020-01-12,do,5373157
2020-01-12,ec,14529765
2020-01-12,ee,1063398
2020-01-12,es,109826453
2020-01-12,fi,19097902
2020-01-12,fr,124918837
2020-01-12,gb,154170379
2020-01-12,global,2007762285
2020-01-12,gr,5200833
2020-01-12,gt,10447942
2020-01-12,hk,7422653
2020-01-12,hn,3935598
2020-01-12,hu,6505953
2020-01-12,id,93747572
2020-01-12,ie,17809344
2020-01-12,il,6940066
2020-01-12,in,56628814
2020-01-12,is,1727032
2020-01-12,it,115072924
2020-01-12,jp,45102913
2020-01-12,lt,1350473
2020-01-12,lu,93410
2020-01-12,lv,1360291
2020-01-12,mx,226824174
2020-01-12,my,19266150
2020-01-12,ni,1546855
2020-01-12,nl,83439677
2020-01-12,no,37385907
2020-01-12,nz,18883157
2020-01-12,pa,5460443
2020-01-12,pe,41678071
2020-01-12,ph,87037586
2020-01-12,pl,41466263
2020-01-12,pt,13886993
2020-01-12,py,9753392
2020-01-12,ro,4796159
2020-01-12,se,62520981
2020-01-12,sg,18352703
2020-01-12,sk,3848110
2020-01-12,sv,5066842
2020-01-12,th,19078252
2020-01-12,tr,63584525
2020-01-12,tw,16927124
2020-01-12,us,668608874
2020-01-12,uy,6350781
2020-01-12,vn,6875877
2020-01-12,za,4257671
2020-01-19,ar,91663901
2020-01-19,at,12469021
2020-01-19,au,90347599
2020-01-19,be,19098071
2020-01-19,bg,1146148
2020-01-19,bo,5948752
2020-01-19,br,264411249
2020-01-19,ca,93791746
2020-01-19,ch,15879144
2020-01-19,cl,85836418
2020-01-19,co,26926194
2020-01-19,cr,10267036
2020-01-19,cz,8029483
2020-01-19,de,191367518
2020-01-19,dk,26250210
2020-01-19,do,5624490
2020-01-19,ec,14115893
2020-01-19,ee,1036837
2020-01-19,es,108752396
2020-01-19,fi,18976952
2020-01-19,fr,135063879
2020-01-19,gb,158107616
2020-01-19,global,1960138462
2020-01-19,gr,5136970
2020-01-19,gt,10620524
2020-01-19,hk,6957567
2020-01-19,hn,3959711
2020-01-19,hu,6487039
2020-01-19,id,94620067
2020-01-19,ie,17680315
2020-01-19,il,6756275
2020-01-19,in,56927499
2020-01-19,is,1679317
2020-01-19,it,116873894
2020-01-19,jp,46118134
2020-01-19,lt,1326419
2020-01-19,lv,1416903
2020-01-19,mx,223705712
2020-01-19,my,19230393
2020-01-19,ni,1523498
2020-01-19,nl,82730485
2020-01-19,no,36020077
2020-01-19,nz,19208986
2020-01-19,pa,5581313
2020-01-19,pe,41604816
2020-01-19,ph,89921777
2020-01-19,pl,43232250
2020-01-19,pt,13539209
2020-01-19,py,9603252
2020-01-19,ro,4947573
2020-01-19,se,64383133
2020-01-19,sg,17655410
2020-01-19,sk,3776917
2020-01-19,sv,5008117
2020-01-19,th,18706895
2020-01-19,tr,62440658
2020-01-19,tw,16098024
2020-01-19,us,636514226
2020-01-19,uy,6352639
2020-01-19,vn,6697626
2020-01-19,za,4276035
2020-01-26,ar,89957272
2020-01-26,at,12385678
2020-01-26,au,89873549
2020-01-26,be,18824983
2020-01-26,bg,981764
2020-01-26,bo,5760755
2020-01-26,br,264550842
2020-01-26,ca,86155398
2020-01-26,ch,15129263
2020-01-26,cl,84793655
2020-01-26,co,27470707
2020-01-26,cr,10183396
2020-01-26,cz,7934123
2020-01-26,de,192019781
2020-01-26,dk,26046719
2020-01-26,do,5669206
2020-01-26,ec,13653102
2020-01-26,ee,946591
2020-01-26,es,111652483
2020-01-26,fi,18911745
2020-01-26,fr,132560032
2020-01-26,gb,151089281
2020-01-26,global,1901355968
2020-01-26,gr,5136176
2020-01-26,gt,10829651
2020-01-26,hk,5431867
2020-01-26,hn,4106749
2020-01-26,hu,6363084
2020-01-26,id,94476307
2020-01-26,ie,17121376
2020-01-26,il,6701035
2020-01-26,in,57418624
2020-01-26,is,1545500
2020-01-26,it,115286530
2020-01-26,jp,44785896
2020-01-26,lt,1325060
2020-01-26,lv,1244223
2020-01-26,mx,224560799
2020-01-26,my,17853072
2020-01-26,ni,1501341
2020-01-26,nl,81814974
2020-01-26,no,34818064
2020-01-26,nz,18305855
2020-01-26,pa,5576706
2020-01-26,pe,41004471
2020-01-26,ph,88289068
2020-01-26,pl,41968495
2020-01-26,pt,13415644
2020-01-26,py,9242178
2020-01-26,ro,4765436
2020-01-26,se,61578360
2020-01-26,sg,16399028
2020-01-26,sk,3651156
2020-01-26,sv,5086657
2020-01-26,th,18769753
2020-01-26,tr,64868157
2020-01-26,tw,14077051
2020-01-26,us,603225254
2020-01-26,uy,6096865
2020-01-26,vn,5730015
2020-01-26,za,4177628
2020-02-02,ar,85894801
2020-02-02,at,11860183
2020-02-02,au,87538684
2020-02-02,be,18196995
2020-02-02,bg,737174
2020-02-02,bo,5834370
2020-02-02,br,252810275
2020-02-02,ca,83102217
2020-02-02,ch,14433084
2020-02-02,cl,84036645
2020-02-02,co,27937274
2020-02-02,cr,10141601
2020-02-02,cz,7736915
2020-02-02,de,186749186
2020-02-02,dk,27595811
2020-02-02,do,5627838
2020-02-02,ec,13752809
2020-02-02,ee,908486
2020-02-02,es,112304178
2020-02-02,fi,20122770
2020-02-02,fr,128549410
2020-02-02,gb,144128301
2020-02-02,global,1851101828
2020-02-02,gr,5123794
2020-02-02,gt,10830145
2020-02-02,hk,5865597
2020-02-02,hn,4027026
2020-02-02,hu,6300333
2020-02-02,id,96281348
2020-02-02,ie,16942147
2020-02-02,il,6603768
2020-02-02,in,56895302
2020-02-02,is,1489034
2020-02-02,it,125649824
2020-02-02,jp,44496450
2020-02-02,lt,1389580
2020-02-02,lv,1192825
2020-02-02,mx,217830373
2020-02-02,my,18845282
2020-02-02,ni,1465560
2020-02-02,nl,79437164
2020-02-02,no,33762879
2020-02-02,nz,17857538
2020-02-02,pa,5543296
2020-02-02,pe,40323052
2020-02-02,ph,89976188
2020-02-02,pl,42352532
2020-02-02,pt,13530011
2020-02-02,py,9151874
2020-02-02,ro,4596490
2020-02-02,se,59243997
2020-02-02,sg,17807236
2020-02-02,sk,3448270
2020-02-02,sv,5113303
2020-02-02,th,19207212
2020-02-02,tr,70407083
2020-02-02,tw,15348114
2020-02-02,us,569969999
2020-02-02,uy,5906118
2020-02-02,vn,6725561
2020-02-02,za,4100802
2020-02-09,ar,85037635
2020-02-09,at,12539941
2020-02-09,au,89565089
2020-02-09,be,18697924
2020-02-09,bg,1028548
2020-02-09,bo,5942473
2020-02-09,br,252934041
2020-02-09,ca,87993303
2020-02-09,ch,15082620
2020-02-09,cl,83921755
2020-02-09,co,28035062
2020-02-09,cr,10323503
2020-02-09,cz,7823170
2020-02-09,de,192166805
2020-02-09,dk,27096833
2020-02-09,do,5799563
2020-02-09,ec,13380894
2020-02-09,ee,926557
2020-02-09,es,113717548
2020-02-09,fi,20518206
2020-02-09,fr,117320777
2020-02-09,gb,145734853
2020-02-09,global,1907514351
2020-02-09,gr,5291324
2020-02-09,gt,11016830
2020-02-09,hk,6158361
2020-02-09,hn,4119159
2020-02-09,hu,6435119
2020-02-09,id,95941612
2020-02-09,ie,16972823
2020-02-09,il,6700055
2020-02-09,in,58067928
2020-02-09,is,1612337
2020-02-09,it,140767447
2020-02-09,jp,47000455
2020-02-09,lt,1414442
2020-02-09,lu,97061
2020-02-09,lv,1205006
2020-02-09,mx,233180264
2020-02-09,my,19281073
2020-02-09,ni,1502223
2020-02-09,nl,78478579
2020-02-09,no,33716871
2020-02-09,nz,18300636
2020-02-09,pa,5832409
2020-02-09,pe,39073311
2020-02-09,ph,90141570
2020-02-09,pl,42669949
2020-02-09,pt,13223150
2020-02-09,py,8909983
2020-02-09,ro,4589569
2020-02-09,se,57951071
2020-02-09,sg,18086280
2020-02-09,sk,3493100
2020-02-09,sv,5196154
2020-02-09,th,19473373
2020-02-09,tr,72847906
2020-02-09,tw,16192213
2020-02-09,us,593534067
2020-02-09,uy,5825890
2020-02-09,vn,7155980
2020-02-09,za,4310525
2020-02-16,ar,82835257
2020-02-16,at,12247738
2020-02-16,au,90109959
2020-02-16,be,18647813
2020-02-16,bg,1010954
2020-02-16,bo,6023620
2020-02-16,br,268853469
2020-02-16,ca,85632513
2020-02-16,ch,14906930
2020-02-16,cl,83457199
2020-02-16,co,28097119
2020-02-16,cr,10647616
2020-02-16,cz,7947635
2020-02-16,de,188717868
2020-02-16,dk,27204606
2020-02-16,do,5489754
2020-02-16,ec,13431656
2020-02-16,ee,1004708
2020-02-16,es,115998680
2020-02-16,fi,18859174
2020-02-16,fr,113006559
2020-02-16,gb,148152466
2020-02-16,global,1901720218
2020-02-16,gr,5699440
2020-02-16,gt,11100723
2020-02-16,hk,6532391
2020-02-16,hn,4187766
2020-02-16,hu,6392462
2020-02-16,id,98248126
2020-02-16,ie,17771446
2020-02-16,il,6819435
2020-02-16,in,58652111
2020-02-16,is,1793757
2020-02-16,it,125632485
2020-02-16,jp,48461934
2020-02-16,lt,1658581
2020-02-16,lv,1163103
2020-02-16,mx,231759606
2020-02-16,my,20152626
2020-02-16,ni,1494650
2020-02-16,nl,74692507
2020-02-16,no,33661259
2020-02-16,nz,18098971
2020-02-16,pa,6193925
2020-02-16,pe,38889884
2020-02-16,ph,89965725
2020-02-16,pl,43321909
2020-02-16,pt,13125071
2020-02-16,py,8733667
2020-02-16,ro,4747352
2020-02-16,se,56180328
2020-02-16,sg,18882622
2020-02-16,sk,3493854
2020-02-16,sv,5223440
2020-02-16,th,21137928
2020-02-16,tr,74481445
2020-02-16,tw,16922599
2020-02-16,us,582999638
2020-02-16,uy,5668784
2020-02-16,vn,8438662
2020-02-16,za,4243070
2020-02-23,ar,83108134
2020-02-23,at,11865790
2020-02-23,au,88954519
2020-02-23,be,18681537
2020-02-23,bg,969392
2020-02-23,bo,5789213
2020-02-23,br,244910423
2020-02-23,ca,85203180
2020-02-23,ch,14558517
2020-02-23,cl,85294322
2020-02-23,co,29483354
2020-02-23,cr,11679868
2020-02-23,cz,7855296
2020-02-23,de,179022920
2020-02-23,dk,25895357
2020-02-23,do,6378202
2020-02-23,ec,13628075
2020-02-23,ee,918883
2020-02-23,es,120584352
2020-02-23,fi,18088317
2020-02-23,fr,115629698
2020-02-23,gb,142679615
2020-02-23,global,1910630092
2020-02-23,gr,5393236
2020-02-23,gt,11948646
2020-02-23,hk,6760116
2020-02-23,hn,4639557
2020-02-23,hu,6274002
2020-02-23,id,99650376
2020-02-23,ie,16628645
2020-02-23,il,6847704
2020-02-23,in,56886899
2020-02-23,is,1668606
2020-02-23,it,119416681
2020-02-23,jp,48842618
2020-02-23,lt,1454662
2020-02-23,lv,1202615
2020-02-23,mx,244764238
2020-02-23,my,20987984
2020-02-23,ni,1814766
2020-02-23,nl,70438196
2020-02-23,no,33077636
2020-02-23,nz,18155816
2020-02-23,pa,6038301
2020-02-23,pe,38880295
2020-02-23,ph,91144328
2020-02-23,pl,43826240
2020-02-23,pt,12797841
2020-02-23,py,9200372
2020-02-23,ro,4749590
2020-02-23,se,59095788
2020-02-23,sg,19578844
2020-02-23,sk,3391234
2020-02-23,sv,5679393
2020-02-23,th,21750882
2020-02-23,tr,72604469
2020-02-23,tw,17665745
2020-02-23,us,593360121
2020-02-23,uy,5609173
2020-02-23,vn,9549203
2020-02-23,za,4303680
2020-03-01,ar,86363452
2020-03-01,at,12117208
2020-03-01,au,87473466
2020-03-01,be,18021984
2020-03-01,bg,781104
2020-03-01,bo,7257082
2020-03-01,br,241218372
2020-03-01,ca,87862622
2020-03-01,ch,14752871
2020-03-01,cl,110279879
2020-03-01,co,34761573
2020-03-01,cr,13626446
2020-03-01,cz,7850911
2020-03-01,de,183156942
2020-03-01,dk,25218145
2020-03-01,do,7992527
2020-03-01,ec,16744282
2020-03-01,ee,969476
2020-03-01,es,132405617
2020-03-01,fi,17490176
2020-03-01,fr,116843564
2020-03-01,gb,142562027
2020-03-01,global,2070688889
2020-03-01,gr,5418395
2020-03-01,gt,14237023
2020-03-01,hk,6520343
2020-03-01,hn,6053312
2020-03-01,hu,6162676
2020-03-01,id,98073248
2020-03-01,ie,16897074
2020-03-01,il,6814733
2020-03-01,in,55493983
2020-03-01,is,1827878
2020-03-01,it,121425797
2020-03-01,jp,47902534
2020-03-01,lt,1407202
2020-03-01,lv,1160031
2020-03-01,mx,303020243
2020-03-01,my,20286233
2020-03-01,ni,2391386
2020-03-01,nl,76319589
2020-03-01,no,32125152
2020-03-01,nz,17871440
2020-03-01,pa,7334773
2020-03-01,pe,43005166
2020-03-01,ph,90766279
2020-03-01,pl,45648090
2020-03-01,pt,13390952
2020-03-01,py,11221269
2020-03-01,ro,4692909
2020-03-01,se,60714300
